"ID","AppStore","PriceSensitive","WhyDownload","Gender","Age","Nationality","Education","YearsEdu","Occupation","Currency","HH.Income"
"6028","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6029","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6030","Not sure",NA,"0","Male","69","Japanese","3","12","Mgmt","JPY","6"
"6031","Android",NA,"Modern combat 3","Male","17","Other","2","14","Student","RUB","1"
"6032","Samsung",NA,NA,"Male","28","Indian","7","22","Healthcare Pract & Tech","INR","9"
"6033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6034","Nokia","Yes","GPS","Male","33","Brazillian","5","15","Comp & Math","BRL","1"
"6035","Samsung",NA,NA,"Female","20","Brazillian","2","15","Student","BRL","6"
"6036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6037","Android","Yes",NA,"Female","56","American","3","12","Mgmt","USD","6"
"6038","Android",NA,"DOCUMENTSTOGO FULL VERSION KEY","Male","39","Other","5","25","Mgmt","USD","6"
"6039","Blackberry",NA,"no lo recuerdo","Male","55","Spanish","7","24","Mgmt","EUR","5"
"6040","iOS",NA,NA,"Female","25","Canadian","3","15","Prsn Care & Svcs","CAD","2"
"6041","Android","Yes","PrintHand","Male","69","Canadian","2","13","Comp & Math","CAD","5"
"6042","iOS","Yes",NA,"Female","28","Canadian","2","14","Biz & Fin Ops","CAD","5"
"6043","Not sure",NA,NA,"Male","63","Brazillian","3","22","Biz & Fin Ops","BRL","8"
"6044","Not sure",NA,"n/a","Female","33","American","2","14","Student","USD","4"
"6045","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6047","Android",NA,NA,"Female","19","SouthKorean","2","14","Student","KRW","1"
"6048","Nokia","Yes","java , algunos mas","Male","54","Spanish","2","12","Off & Admin Sup","EUR","4"
"6049","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6050","Do not use apps",NA,NA,"Female","45","Brazillian","3","17","Other","BRL","5"
"6051","Android",NA,NA,"Male","29","Brazillian","2","14","Production","BRL","4"
"6052","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6053","iOS","Yes",NA,"Female","16","Brazillian","2","11","Student","BRL","Prefer not to say"
"6054","Android","Yes",NA,"Female","60","Canadian","4","16","Comp & Math","CAD","Prefer not to say"
"6055","Android","Yes",NA,"Male","42","French","7","20","Arch & Eng","EUR","7"
"6056","Nokia","Yes",NA,"Female","17","Brazillian","2","14","Comp & Math","BRL","2"
"6057","iOS","Yes","TUNE_in Radio","Male","44","Indian","6","18","Protective Svcs","CAD","4"
"6058","Nokia","Yes",NA,"Female","29","Chinese","5","16","Off & Admin Sup","CAD","6"
"6059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6061","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6062","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6063","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6064","Samsung","Yes",NA,"Female","57","French","2","10","Prsn Care & Svcs","EUR","3"
"6065","iOS","Yes","SynthStation","Female","18","Brazillian","2","14","Student","BRL","3"
"6066","iOS","Yes",NA,"Male","68","Mexican","6","18","Edu, Trng & Lib","MXN","Prefer not to say"
"6067","Do not use apps",NA,NA,"Male","75","British","5","20","Arch & Eng","CAD","5"
"6068","Nokia",NA,NA,"Female","44","Russian","3","20","Production","RUB","Prefer not to say"
"6069","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6070","iOS","Yes","BBC News","Female","66","Canadian","5","17","Edu, Trng & Lib","CAD","6"
"6071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6072","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6073","Blackberry",NA,NA,"Female","69","Mexican","2","11","Other","USD","2"
"6074","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6075","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6077","Other","Yes",NA,"Female","26","Canadian","3","17","Edu, Trng & Lib","CAD","5"
"6078","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6079","Windows","Yes",NA,"Female","19","Italian","3","15","Arch & Eng","EUR","Prefer not to say"
"6080","Android","Yes",NA,"Female","28","Canadian","3","14","Other","CAD","5"
"6081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6083","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6084","iOS",NA,NA,"Female","21","Canadian","3","14","Sales","CAD","8"
"6085","Android","Yes","seismic","Male","43","Canadian","3","13","Prsn Care & Svcs","CAD","1"
"6086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6087","Nokia","Yes","Naval Battle","Male","21","Brazillian","2","12","Production","BRL","1"
"6088","Android","Yes",NA,"Male","20","Brazillian","5","12","Sales","BRL","4"
"6089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6090","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6091","Android","Yes","java-<U+0438><U+0433><U+0440><U+0430>","Male","46","Russian","3","17","Production","RUB","8"
"6092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6093","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6094","Samsung",NA,"Opera Mini","Female","16","Russian","2","11","Student","RUB","3"
"6095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6098","iOS","Yes","Madden","Female","19","Mexican","2","14","Student","MXN","3"
"6099","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6100","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6101","Blackberry",NA,"Director Profesional","Male","47","Mexican","6","18","Arch & Eng","MXN","10"
"6102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6103","Samsung",NA,NA,"Male","16","Brazillian","2","12","Student","Other","2"
"6104","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6106","Android","Yes","angry birds","Male","25","Brazillian","5","20","Off & Admin Sup","BRL","10"
"6107","Android","Yes",NA,"Female","17","Brazillian","2","12","Student","BRL","Prefer not to say"
"6108","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6109","Nokia",NA,NA,"Female","25","Indian","5","22","Off & Admin Sup","INR","9"
"6110","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6111","Samsung",NA,"maps","Male","44","Italian","3","16","Sales","EUR","3"
"6112","iOS","Yes","1Password","Male","59","Canadian","5","20","Mgmt","CAD","Prefer not to say"
"6113","Android","Yes","Camera Zoom FX","Male","21","Mexican","5","16","Off & Admin Sup","MXN","2"
"6114","Samsung","Yes","don`t remember","Male","56","Canadian","5","15","Military","CAD","4"
"6115","Samsung","Yes","sony","Female","60","Indian","6","17","Comp & Math","INR","8"
"6116","iOS","Yes",NA,"Male","66","Japanese","3","13","Prsn Care & Svcs","JPY","7"
"6117","Android","Yes","sing sing together","Female","27","Indian","5","18","Comp & Math","INR","11"
"6118","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6120","Samsung",NA,"samsungapps","Female","31","Brazillian","2","13","Off & Admin Sup","BRL","4"
"6121","Android","Yes","<U+7F51><U+79E6><U+6740><U+6BD2>","Male","37","Chinese","5","15","Constrn & Ext","CNY","10"
"6122","Samsung",NA,"<U+043F><U+043E><U+0434><U+043F><U+0438><U+0441><U+043A><U+0430>","Female","19","Russian","5","10","Student","Other","2"
"6123","Android",NA,NA,"Male","46","Italian","3","14","Sales","EUR","2"
"6124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6125","iOS",NA,NA,"Male","67","Russian","5","16","Sales","USD","8"
"6126","Nokia",NA,NA,"Male","37","Brazillian","3","20","Edu, Trng & Lib","BRL","1"
"6127","iOS",NA,NA,"Female","33","Canadian","5","20","Student","CAD","4"
"6128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6130","Nokia",NA,NA,"Male","52","Russian","3","15","Production","Other","1"
"6131","Android",NA,"<U+0414><U+043E><U+043A><U+0442><U+043E><U+0440> <U+0412><U+0435><U+0431>","Male","52","Russian","3","17","Off & Admin Sup","RUB","8"
"6132","Samsung","Yes",NA,"Female","18","Canadian","2","13","Sales","CAD","Prefer not to say"
"6133","Android","Yes","Tunein","Male","41","Canadian","2","14","Protective Svcs","CAD","1"
"6134","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6135","Android","Yes",NA,"Male","22","Canadian","2","17","Student","CAD","Prefer not to say"
"6136","Android",NA,NA,"Female","20","Italian","3","15","Other","EUR","Prefer not to say"
"6137","Samsung","Yes",NA,"Female","35","German","4","22","Off & Admin Sup","EUR","3"
"6138","Android",NA,"SYGIC","Male","49","Spanish","5","30","Biz & Fin Ops","EUR","7"
"6139","Nokia","Yes",NA,"Female","42","Italian","3","16","Off & Admin Sup","EUR","4"
"6140","Nokia","Yes","não lembro","Male","21","Brazillian","2","10","Student","BRL","2"
"6141","Android",NA,NA,"Female","17","Brazillian","2","11","Student","BRL","1"
"6142","Windows","Yes","StarMoney","Male","25","German","5","20","Comp & Math","EUR","3"
"6143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6144","Android",NA,NA,"Female","17","Brazillian","2","12","Student","BRL","Prefer not to say"
"6145","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6146","Samsung",NA,"HANUMAN TEMPLE","Male","42","Indian","3","20","Inst, Maint & Repair","INR","3"
"6147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6148","Android",NA,"Quickoffice Pro","Male","26","Brazillian","5","18","Arts, Entmt & Sports","BRL","9"
"6149","iOS","Yes",NA,"Female","16","Brazillian","2","14","Student","BRL","Prefer not to say"
"6150","iOS",NA,"angry birds","Male","22","Mexican","5","15","Off & Admin Sup","MXN","3"
"6151","Blackberry","Yes","draw something","Female","26","Canadian","3","18","Prsn Care & Svcs","CAD","4"
"6152","Samsung",NA,"real racing 2","Male","24","Brazillian","2","12","Military","BRL","6"
"6153","iOS",NA,"Watsapp","Male","28","Canadian","5","4","Student","CAD","Prefer not to say"
"6154","iOS",NA,NA,"Female","40","Canadian","2","11","Prsn Care & Svcs","CAD","3"
"6155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6156","Samsung","Yes","Play: <U+0444><U+0438><U+043B><U+044C><U+043C><U+044B>","Male","39","Russian","3","34","Protective Svcs","RUB","8"
"6157","Android",NA,NA,"Female","39","Other","2","15","Edu, Trng & Lib","CAD","Prefer not to say"
"6158","Blackberry","Yes","no me acuerdo","Female","58","Mexican","5","15","Prsn Care & Svcs","MXN","Prefer not to say"
"6159","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6163","iOS",NA,"asphalt 7","Male","20","Russian","5","15","Student","RUB","5"
"6164","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6165","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6166","Blackberry","Yes","Whatapp","Female","34","Mexican","5","20","Off & Admin Sup","MXN","10"
"6167","Not sure",NA,"n a","Male","52","British","5","13","Off & Admin Sup","GBP","10"
"6168","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6169","Android","Yes","Where's my Perry","Female","26","Canadian","2","14","Food Prep & Srv","CAD","6"
"6170","Blackberry",NA,"Ninguna","Female","14","Spanish","2","9","Student","EUR","6"
"6171","Android","Yes","Treino Cerebral 3","Female","16","Brazillian","2","12","Student","BRL","5"
"6172","Android","Yes","swiftkey 3 keyboard","Male","24","Canadian","2","16","Student","CAD","4"
"6173","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6174","Android","Yes",NA,"Female","45","Canadian","4","13","Legal","CAD","6"
"6175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6176","Blackberry",NA,"games","Male","40","Australian","5","20","Prsn Care & Svcs","USD","3"
"6177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6179","Android","Yes","bad piggies","Female","49","Indian","5","20","Biz & Fin Ops","GBP","Prefer not to say"
"6180","iOS","Yes","settlers of cat an","Female","26","Canadian","6","19","Healthcare Pract & Tech","CAD","7"
"6181","Blackberry","Yes","BigFish Games","Female","56","American","2","12","Prsn Care & Svcs","USD","2"
"6182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6183","Samsung",NA,NA,"Male","39","Canadian","2","16","Arts, Entmt & Sports","CAD","3"
"6184","iOS","Yes","WhatsApp","Male","18","Other","3","17","Student","USD","1"
"6185","Android","Yes","SwiftKey 3 Keyboard","Male","23","Brazillian","5","18","Student","BRL","1"
"6186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6187","iOS",NA,"Angry Birds","Male","19","German","3","17","Student","CAD","11"
"6188","Blackberry","Yes","Fruit Ninja","Female","24","Canadian","3","16","Student","CAD","4"
"6189","Do not use apps",NA,"na","Male","71","British","4","20","Arts, Entmt & Sports","CAD","Prefer not to say"
"6190","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6191","Samsung","Yes",NA,"Male","21","Brazillian","5","16","Student","BRL","6"
"6192","Samsung","Yes",NA,"Female","60","Canadian","5","17","Edu, Trng & Lib","CAD","3"
"6193","Not sure",NA,"I don't download apps","Female","66","American","5","17","Edu, Trng & Lib","CAD","5"
"6194","iOS","Yes",NA,"Female","17","French","2","13","Student","EUR","Prefer not to say"
"6195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6198","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6199","Android","Yes","pool game","Female","38","British","3","15","Off & Admin Sup","CAD","5"
"6200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6202","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6203","iOS","Yes","A story book app","Female","42","Australian","5","19","Edu, Trng & Lib","AUD","8"
"6204","Android",NA,NA,"Male","45","Russian","4","40","Constrn & Ext","RUB","3"
"6205","Android",NA,NA,"Female","16","Brazillian","2","12","Student","BRL","1"
"6206","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6207","iOS","Yes",NA,"Female","63","American","4","14","Comp & Math","USD","4"
"6208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6209","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6210","Nokia","Yes",NA,"Female","59","Canadian","5","20","Healthcare Sup","CAD","5"
"6211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6213","Nokia","Yes",NA,"Male","32","Other","4","16","Sales","Other","2"
"6214","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6215","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6216","Android","Yes",NA,"Female","51","Australian","4","23","Cmty & Soc Svcs","AUD","6"
"6217","Not sure",NA,"nao baixo porra nenhuma","Female","17","Brazillian","1","5","Student","BRL","Prefer not to say"
"6218","iOS","Yes",NA,"Female","26","Canadian","5","17","Healthcare Sup","CAD","4"
"6219","Android",NA,NA,"Male","38","Other","4","12","Edu, Trng & Lib","Other","2"
"6220","Not sure",NA,NA,"Female","35","Canadian","3","15","Edu, Trng & Lib","CAD","5"
"6221","Samsung","Yes",NA,"Female","37","Chinese","3","15","Mgmt","CAD","6"
"6222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6223","Android",NA,NA,"Female","17","Brazillian","2","12","Student","BRL","11"
"6224","Samsung","Yes",NA,"Female","16","British","2","12","Sales","GBP","Prefer not to say"
"6225","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6226","iOS","Yes","mahong","Female","42","Spanish","3","15","Off & Admin Sup","EUR","3"
"6227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6228","Android","Yes","ibook read","Female","35","Spanish","6","19","Cmty & Soc Svcs","USD","4"
"6229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6230","Android",NA,"shaking charg","Male","23","Indian","6","20","Student","INR","1"
"6231","Nokia","Yes",NA,"Female","17","Brazillian","2","16","Student","BRL","1"
"6232","Samsung","Yes",NA,"Female","32","French","4","15","Off & Admin Sup","EUR","4"
"6233","Samsung","Yes",NA,"Female","18","Mexican","2","12","Production","MXN","1"
"6234","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6236","iOS","Yes",NA,"Female","25","British","4","13","Biz & Fin Ops","GBP","5"
"6237","Nokia","Yes",NA,"Male","19","Brazillian","5","13","Bldg & Grnd Clng","BRL","1"
"6238","Android","Yes","não lembro","Female","17","Brazillian","2","15","Student","BRL","4"
"6239","Android","Yes",NA,"Female","26","Canadian","3","15","Healthcare Sup","CAD","5"
"6240","iOS","Yes",NA,"Female","39","Canadian","3","17","Arts, Entmt & Sports","CAD","2"
"6241","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6242","Samsung","Yes","BOOM SHAKE","Female","20","Other","3","15","Student","RUB","1"
"6243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6244","Windows","Yes",NA,"Female","34","Chinese","6","20","Comp & Math","USD","8"
"6245","Android","Yes",NA,"Female","50","British","5","18","Edu, Trng & Lib","GBP","7"
"6246","iOS","Yes",NA,"Female","17","Brazillian","2","12","Student","BRL","11"
"6247","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6249","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6251","Windows",NA,"yahoo","Male","42","Canadian","4","15","Constrn & Ext","CAD","4"
"6252","Android",NA,NA,"Female","17","Brazillian","2","12","Student","BRL","2"
"6253","Android","Yes",NA,"Female","38","Canadian","5","17","Comp & Math","CAD","4"
"6254","Samsung",NA,NA,"Male","14","Brazillian","2","12","Student","BRL","3"
"6255","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6256","Android","Yes",NA,"Female","26","Canadian","5","14","Food Prep & Srv","CAD","5"
"6257","Android","Yes",NA,"Female","36","American","2","16","Food Prep & Srv","USD","4"
"6258","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6259","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6262","iOS",NA,"Games","Female","29","American","6","20","Cmty & Soc Svcs","USD","5"
"6263","Android","Yes",NA,"Female","26","British","5","17","Edu, Trng & Lib","GBP","7"
"6264","iOS","Yes",NA,"Female","28","Canadian","5","19","Arch & Eng","CAD","Prefer not to say"
"6265","iOS","Yes","Pages","Female","30","British","6","17","Edu, Trng & Lib","GBP","8"
"6266","iOS","Yes",NA,"Female","36","Canadian","2","13","Edu, Trng & Lib","CAD","4"
"6267","Android","Yes",NA,"Female","38","Canadian","3","13","Biz & Fin Ops","CAD","6"
"6268","Not sure",NA,"não","Male","33","Brazillian","2","20","Transport","BRL","1"
"6269","Blackberry","Yes","yelloe pages","Male","52","Canadian","4","18","Production","CAD","7"
"6270","Not sure",NA,NA,"Male","34","Brazillian","2","12","Production","BRL","1"
"6271","iOS","Yes","mousewait","Female","48","American","5","15","Off & Admin Sup","USD","7"
"6272","Samsung",NA,NA,"Female","50","Canadian","2","12","Transport","CAD","4"
"6273","Android","Yes",NA,"Male","70","French","4","14","Inst, Maint & Repair","EUR","4"
"6274","iOS","Yes","Scrabble","Female","28","British","6","17","Edu, Trng & Lib","GBP","Prefer not to say"
"6275","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6276","Android",NA,NA,"Female","15","Australian","2","13","Student","AUD","4"
"6277","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6278","Do not use apps",NA,NA,"Female","30","Canadian","5","20","Edu, Trng & Lib","CAD","5"
"6279","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6280","iOS",NA,"<U+043D><U+0430><U+0432><U+0438><U+0433><U+0430><U+0442><U+043E><U+0440>","Female","22","Russian","4","18","Arts, Entmt & Sports","RUB","3"
"6281","Android","Yes","DrawSomething","Female","29","British","6","18","Healthcare Pract & Tech","GBP","6"
"6282","iOS","Yes","Angry birds","Female","26","Australian","6","19","Arts, Entmt & Sports","AUD","8"
"6283","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6284","Android",NA,"none","Male","42","American","3","2","Student","USD","Prefer not to say"
"6285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6286","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6287","Nokia",NA,NA,"Male","17","Other","2","12","Student","USD","1"
"6288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6289","Android","Yes","game","Male","22","Brazillian","3","17","Arch & Eng","BRL","6"
"6290","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6291","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6292","Android","Yes",NA,"Female","19","Brazillian","5","17","Arts, Entmt & Sports","BRL","1"
"6293","Not sure",NA,"não baixo aplicativos","Male","25","Brazillian","2","12","Bldg & Grnd Clng","BRL","1"
"6294","Samsung","Yes",NA,"Male","18","Canadian","2","13","Student","CAD","6"
"6295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6296","Nokia","Yes","tom cat","Male","18","Brazillian","2","10","Sales","BRL","1"
"6297","Nokia",NA,NA,"Female","30","Brazillian","2","12","Biz & Fin Ops","BRL","1"
"6298","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6299","Android","Yes","Haunted House HD","Female","25","Italian","5","20","Comp & Math","EUR","2"
"6300","iOS","Yes","ibird","Female","57","Canadian","4","16","Edu, Trng & Lib","CAD","Prefer not to say"
"6301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6302","Android",NA,NA,"Female","17","Russian","2","12","Other","RUB","1"
"6303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6304","Samsung","Yes","<U+0456><U+0433><U+0440><U+0430>","Female","22","Other","5","16","Sales","Other","2"
"6305","Android",NA,NA,"Male","22","American","5","10","Student","USD","3"
"6306","iOS","Yes",NA,"Female","38","Canadian","5","18","Comp & Math","CAD","7"
"6307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6308","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6309","Android","Yes","don't remember","Female","55","Canadian","3","14","Arts, Entmt & Sports","CAD","4"
"6310","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6312","Not sure",NA,NA,"Female","61","British","2","14","Off & Admin Sup","GBP","6"
"6313","Not sure","Yes","0","Female","72","Australian","2","10","Edu, Trng & Lib","AUD","Prefer not to say"
"6314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6315","iOS",NA,"gta3","Male","21","Indian","2","15","Student","CAD","5"
"6316","Android","Yes",NA,"Female","25","Mexican","2","21","Student","MXN","6"
"6317","Blackberry",NA,"Vivo Co piloto","Male","30","Brazillian","3","15","Sales","BRL","2"
"6318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6319","iOS","Yes","<U+C544><U+C2A4><U+D314><U+D2B8>7","Male","18","SouthKorean","2","13","Student","KRW","Prefer not to say"
